factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
ma_5_1m,ma_slope_20,0.007772213558824891,0.015326931873989256,0.019322875180348215,0.02388549654754302,-0.010526780146767977,-0.003383766919049452,186261,93120,93141
ma_5_1m,price_ma_gap_20,0.004503387946462985,0.012708885065392226,0.013279326399510731,0.021386601925285388,-0.011596200166370465,-0.005855152032591547,186262,93121,93141
return_15m,ma_5_1m,0.004621813622166209,0.012628791574998391,0.016355491772013658,0.018825409566329197,-0.01049152207615054,-0.005006342985820979,186266,93125,93141
ma_20_1m,donchian_position_20,0.007428857595206272,0.01229467319516643,0.01600157495964767,0.016981773986113086,-0.009173528045159404,-0.009857262229583866,186262,93121,93141
ma_60_1m,donchian_position_20,0.004845973832277087,0.00960950839893688,0.011740664878884399,0.012839728122414077,-0.012868951233642543,-0.014676008688441853,186222,93081,93141
return_10m,trend_strength_ma,0.00994124895175381,0.009503477019859992,0.00657244660051662,-0.0019569399324165927,0.015281081034299808,0.021960180308526533,186261,93120,93141
ma_20_1m,ema_cross_5_20,0.0009712677698652086,0.008933441509326684,0.0012169389111471032,0.017047762644971137,-0.024248653544127887,-0.017945552742039062,186262,93121,93141
return_10m,ma_5_1m,0.0026660432860148267,0.007941244299386228,0.011217379985676746,0.012140341298577172,-0.010067098328557266,-0.006753983440995244,186271,93130,93141
ma_60_1m,ma_slope_60,-0.0024341629385990615,0.007317400765846168,0.0021654212653849894,0.013811161537856434,-0.040212299689215775,-0.027338730189839216,186221,93080,93141
ma_60_1m,breakout_volume_confirm,-0.005801299516360601,-0.006512096947824554,-0.010425936538797776,-0.01051984416128569,-0.015030222853403778,-0.01584606170247261,186222,93081,93141
ma_20_1m,ma_slope_20,-0.001057934160082152,0.006383459066916891,0.0020433475292389513,0.009188407656845298,-0.022605676246490174,-0.01741352689942645,186261,93120,93141
ma_20_1m,breakout_volume_confirm,-0.004856361325343672,-0.005412161341323281,-0.008736212940043538,-0.008704113737680992,-0.013734878111825931,-0.014052713488498247,186261,93120,93141
trend_strength_ma,breakout_volume_confirm,0.006721980556163809,0.005129381303368894,-0.00043138643272995855,-0.002577067070081777,0.01357860562597031,0.012170699583010492,186261,93120,93141
return_5m,ma_60_1m,-0.0067474538487346395,-0.0037962478491835377,-0.00890415225338333,-0.00328681998773682,-0.018992724631886535,-0.01759892690600071,186222,93081,93141
normalized_return_5m,trend_strength_ma,0.007831655356021447,0.0036263254139749157,0.009071423449299544,0.0005099399591135337,0.006570191081935822,0.006744491422793393,186261,93120,93141
return_3m,ma_60_1m,-0.005330157956099464,-0.003443112169033152,-0.007081927454944843,-0.002701755299485357,-0.014790648877239479,-0.012840232313350703,186222,93081,93141
