factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
amihud_illiquidity_1m,1,2025-12,-0.006099304630372561,-0.014441772496196123,9.275143142919846e-05,2976,test
amihud_illiquidity_1m,1,2026-01,0.001634894389006385,0.009949538127906249,5.439372924255936e-05,2976,test
amihud_illiquidity_1m,1,2026-02,-0.013096381164394637,-0.017059016511148925,-0.00040032395475835637,2688,test
amihud_illiquidity_1m,1,2026-03,0.027239608629578298,0.03584177073475483,0.00030864495948685364,2976,test
amihud_illiquidity_1m,1,2026-04,0.005950760498089629,0.01883164059061593,0.00012683275805628474,2343,test
amihud_illiquidity_1m,3,2021-01,-0.011691424667049434,-0.027885293985614658,3.664604222717075e-05,2976,train
amihud_illiquidity_1m,3,2021-02,-0.008278702204448471,-0.0135695887428063,-0.0004453673072615274,2688,train
amihud_illiquidity_1m,3,2021-03,0.006758454579120794,-0.018057190052900948,0.0001508148133373811,2973,train
amihud_illiquidity_1m,3,2021-04,-0.002117094396538918,-0.0018884314784792322,3.949177158140708e-05,2880,train
amihud_illiquidity_1m,3,2021-05,0.022446368533136744,0.016872421555226922,0.0008085135408181796,2976,train
amihud_illiquidity_1m,3,2021-06,0.011908539392524455,0.0016547446656472637,0.00047745790570838885,2880,train
amihud_illiquidity_1m,3,2021-07,0.04055840513123004,0.03421918133903252,0.0006466747983109983,2976,train
amihud_illiquidity_1m,3,2021-08,-0.019275617771969473,-0.02589298746794003,-0.00021761081604476282,2976,train
amihud_illiquidity_1m,3,2021-09,-0.014630253394312575,0.001468611529298265,0.00020814750076699422,2880,train
amihud_illiquidity_1m,3,2021-10,-0.013760944776076662,0.00904560927169745,-0.0001789392640787972,2976,train
amihud_illiquidity_1m,3,2021-11,0.017619917819583917,0.015186877413702105,4.0749607508204074e-05,2880,train
amihud_illiquidity_1m,3,2021-12,-0.0066774325437130985,0.008036150561734115,-0.00019307985842909772,2976,train
amihud_illiquidity_1m,3,2022-01,0.02501702876449094,0.00024819086020746566,8.01036691534825e-05,2976,train
amihud_illiquidity_1m,3,2022-02,-0.009260905592409635,-0.0018294639388449403,-0.00024365902575072853,2688,train
amihud_illiquidity_1m,3,2022-03,-0.007269449115344636,-0.0013587631710892693,-9.841642381950499e-05,2976,train
amihud_illiquidity_1m,3,2022-04,0.02388837597304342,0.028322641282328323,0.0004073688453249998,2880,train
amihud_illiquidity_1m,3,2022-05,0.021505725668813484,0.004761744436493448,-1.2784431235649408e-05,2973,train
amihud_illiquidity_1m,3,2022-06,-0.02612022696855272,-0.011745134678634743,-0.00039704198118385383,2880,train
amihud_illiquidity_1m,3,2022-07,-0.02587749639875792,-0.011670084866708303,-0.0004815188025710454,2976,train
amihud_illiquidity_1m,3,2022-08,0.013036487799932056,0.009834766921310769,0.00040320647174221205,2976,train
amihud_illiquidity_1m,3,2022-09,0.024808799960187238,0.010569121751356856,0.00037335873718547424,2880,train
amihud_illiquidity_1m,3,2022-10,-0.04232574596483569,-0.015736393691516335,-0.00029895745793921094,2976,train
amihud_illiquidity_1m,3,2022-11,0.005098368354806818,0.022755826705913713,7.038062938518122e-06,2880,train
amihud_illiquidity_1m,3,2022-12,0.007020631620910903,-0.005605286224621912,2.7998475757638253e-05,2976,train
amihud_illiquidity_1m,3,2023-01,-0.02399780071450548,-0.01056483429050125,-0.00044206205461445484,2976,train
amihud_illiquidity_1m,3,2023-02,-0.03311505746639354,-0.031065808941299854,-0.00032549467849156513,2688,train
amihud_illiquidity_1m,3,2023-03,-0.00017961036517303227,0.004694368683204397,1.288662170764233e-05,2976,train
amihud_illiquidity_1m,3,2023-04,0.005562534966688198,0.013011788637931052,1.3763080028064006e-06,2880,train
amihud_illiquidity_1m,3,2023-05,0.03150086218353869,0.035719520132217936,0.0003176979763882764,2976,train
amihud_illiquidity_1m,3,2023-06,-0.002593899476524356,-0.0038514087612328708,-0.00016847021310927948,2880,train
amihud_illiquidity_1m,3,2023-07,0.027160141077545583,0.02758258470622842,0.00015056132864303576,2976,train
amihud_illiquidity_1m,3,2023-08,0.013388649460334912,-0.003889120018121166,0.00019698328346449723,2976,mixed
amihud_illiquidity_1m,3,2023-09,0.0029446107750616545,-0.00537841763748764,5.801300365183451e-05,2880,test
amihud_illiquidity_1m,3,2023-10,0.014600964943580328,0.009713052458115908,0.00018475290087656735,2976,test
amihud_illiquidity_1m,3,2023-11,-0.013619310510444635,-0.023971666514541752,-0.0001501643918176417,2880,test
amihud_illiquidity_1m,3,2023-12,-0.009330244718443853,-0.007664536271674658,-0.00019905172780708256,2976,test
amihud_illiquidity_1m,3,2024-01,-0.01187960337399408,-0.015459171357075415,-0.00011052786147203591,2976,test
amihud_illiquidity_1m,3,2024-02,0.019017787777959455,0.030453924209839014,0.00030036011208815305,2784,test
amihud_illiquidity_1m,3,2024-03,0.002348302281593165,-0.0025645790948277624,0.0002981913126360123,2976,test
amihud_illiquidity_1m,3,2024-04,0.005687844804694879,0.0052360605029972635,8.03165669568193e-05,2880,test
amihud_illiquidity_1m,3,2024-05,-0.006118500044745424,0.010551771361516245,-0.0002551336203481902,2976,test
amihud_illiquidity_1m,3,2024-06,0.010496180497367042,0.017448863958086935,-4.5787577277835174e-05,2880,test
amihud_illiquidity_1m,3,2024-07,0.029497678515198116,0.01933521733822831,0.0005352939293082221,2976,test
amihud_illiquidity_1m,3,2024-08,-0.010843721015561286,-0.0014790724564473585,-0.00012168722168643897,2976,test
amihud_illiquidity_1m,3,2024-09,-0.0023566534138004403,-0.01609014735125401,6.043279622127345e-05,2880,test
amihud_illiquidity_1m,3,2024-10,-0.009317417189163377,-0.018405214125409335,-0.0001854937090195809,2976,test
amihud_illiquidity_1m,3,2024-11,0.00022620155824990682,0.00216529351111917,-9.919354812768725e-05,2880,test
amihud_illiquidity_1m,3,2024-12,-0.0019984164644877484,-0.009381859367648583,-0.0003130132479000903,2976,test
amihud_illiquidity_1m,3,2025-01,-0.010352445746107953,-0.006603973511228168,-0.00030122180781360654,2976,test
amihud_illiquidity_1m,3,2025-02,0.026882424768895345,0.031047780874905832,0.0002499070187364146,2688,test
amihud_illiquidity_1m,3,2025-03,0.013419744049145551,0.017823721814839037,0.0003527755361914602,2976,test
amihud_illiquidity_1m,3,2025-04,0.009688646922484464,0.008938549475776766,0.00019108797811081,2880,test
amihud_illiquidity_1m,3,2025-05,0.006010767714043849,-0.011056570606445099,8.905648020682352e-05,2976,test
amihud_illiquidity_1m,3,2025-06,0.023608514152935262,0.007151268082634237,0.00011610731230889202,2880,test
